C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_37_018.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_37_018.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_37_018.jpg, 0, 1, 0, 17.13101
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_37_120.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_37_120.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_37_120.jpg, 0, 1, 0, 18.1962
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_37_224.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_37_224.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_37_224.jpg, 0, 1, 0, 19.42383
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_37_325.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_37_325.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_37_325.jpg, 0, 1, 0, 20.43896
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_37_427.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_37_427.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_37_427.jpg, 0, 1, 0, 21.44351
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_37_531.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_37_531.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_37_531.jpg, 0, 1, 0, 22.43676
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_37_632.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_37_632.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_37_632.jpg, 0, 1, 0, 23.42019
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_37_734.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_37_734.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_37_734.jpg, -0.1896078, 1, 0, 24.37844
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_37_835.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_37_835.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_37_835.jpg, -0.1443321, 1, 0, 25.28859
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_37_936.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_37_936.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_37_936.jpg, 0, 1, 0, 26.23876
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_38_037.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_38_037.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_38_037.jpg, 0, 1, 0, 27.18158
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_38_139.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_38_139.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_38_139.jpg, 0, 1, 0, 28.11628
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_38_239.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_38_239.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_38_239.jpg, 0, 1, 0, 29.04176
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_38_342.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_38_342.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_38_342.jpg, 0, 1, 0, 29.95796
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_38_445.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_38_445.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_38_445.jpg, 0, 1, 0, 30.19031
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_38_545.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_38_545.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_38_545.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_38_648.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_38_648.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_38_648.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_38_748.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_38_748.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_38_748.jpg, -0.1239903, 1, 0, 30.1862
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_38_850.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_38_850.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_38_850.jpg, -0.1842291, 1, 0, 30.18677
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_38_951.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_38_951.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_38_951.jpg, 0, 1, 0, 30.18948
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_39_053.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_39_053.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_39_053.jpg, 0, 1, 0, 30.19016
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_39_156.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_39_156.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_39_156.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_39_259.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_39_259.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_39_259.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_39_359.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_39_359.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_39_359.jpg, 0, 1, 0, 30.19031
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_39_462.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_39_462.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_39_462.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_39_562.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_39_562.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_39_562.jpg, 0, 1, 0, 30.1903
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_39_663.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_39_663.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_39_663.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_39_765.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_39_765.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_39_765.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_39_868.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_39_868.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_39_868.jpg, 0, 1, 0, 30.19032
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_39_970.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_39_970.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_39_970.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_40_072.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_40_072.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_40_072.jpg, 0, 1, 0, 30.1903
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_40_174.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_40_174.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_40_174.jpg, 0, 1, 0, 30.1903
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_40_275.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_40_275.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_40_275.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_40_376.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_40_376.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_40_376.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_40_479.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_40_479.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_40_479.jpg, 0, 1, 0, 30.19031
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_40_580.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_40_580.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_40_580.jpg, 0, 1, 0, 30.1903
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_40_682.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_40_682.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_40_682.jpg, 0, 1, 0, 30.1903
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_40_785.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_40_785.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_40_785.jpg, 0, 1, 0, 30.1903
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_40_886.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_40_886.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_40_886.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_40_986.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_40_986.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_40_986.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_41_089.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_41_089.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_41_089.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_41_190.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_41_190.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_41_190.jpg, 0, 1, 0, 30.1903
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_41_290.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_41_290.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_41_290.jpg, 0, 1, 0, 30.1903
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_41_392.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_41_392.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_41_392.jpg, 0, 1, 0, 30.19032
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_41_493.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_41_493.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_41_493.jpg, -0.1295955, 1, 0, 30.18576
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_41_595.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_41_595.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_41_595.jpg, -0.06352772, 1, 0, 30.19027
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_41_696.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_41_696.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_41_696.jpg, 0, 1, 0, 30.19006
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_41_797.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_41_797.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_41_797.jpg, 0, 1, 0, 30.19033
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_41_897.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_41_897.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_41_897.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_41_999.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_41_999.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_41_999.jpg, 0, 1, 0, 30.1903
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_42_103.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_42_103.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_42_103.jpg, 0, 1, 0, 30.19031
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_42_204.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_42_204.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_42_204.jpg, 0, 1, 0, 30.1903
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_42_306.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_42_306.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_42_306.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_42_407.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_42_407.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_42_407.jpg, 0, 1, 0, 30.19031
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_42_510.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_42_510.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_42_510.jpg, 0, 1, 0, 30.1903
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_42_613.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_42_613.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_42_613.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_42_714.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_42_714.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_42_714.jpg, -0.010848, 1, 0, 30.19027
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_42_816.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_42_816.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_42_816.jpg, -0.01222919, 1, 0, 30.19048
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_42_917.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_42_917.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_42_917.jpg, 0, 1, 0, 30.19025
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_43_020.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_43_020.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_43_020.jpg, 0, 1, 0, 30.19028
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_43_120.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_43_120.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_43_120.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_43_224.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_43_224.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_43_224.jpg, -0.2120346, 1, 0, 30.17916
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_43_327.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_43_327.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_43_327.jpg, 0, 1, 0, 30.18947
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_43_430.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_43_430.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_43_430.jpg, 0, 1, 0, 30.19019
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_43_532.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_43_532.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_43_532.jpg, 0, 1, 0, 30.19028
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_43_635.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_43_635.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_43_635.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_43_737.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_43_737.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_43_737.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_43_839.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_43_839.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_43_839.jpg, 0, 1, 0, 30.19032
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_43_940.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_43_940.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_43_940.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_44_040.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_44_040.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_44_040.jpg, -0.07369771, 1, 0, 30.189
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_44_141.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_44_141.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_44_141.jpg, -0.03175502, 1, 0, 30.1905
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_44_244.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_44_244.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_44_244.jpg, 0, 1, 0, 30.1902
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_44_344.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_44_344.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_44_344.jpg, 0, 1, 0, 30.19027
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_44_447.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_44_447.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_44_447.jpg, 0, 1, 0, 30.1903
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_44_550.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_44_550.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_44_550.jpg, 0, 1, 0, 30.19023
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_44_650.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_44_650.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_44_650.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_44_752.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_44_752.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_44_752.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_44_854.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_44_854.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_44_854.jpg, 0, 1, 0, 30.1903
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_44_956.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_44_956.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_44_956.jpg, 0, 1, 0, 30.19031
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_45_057.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_45_057.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_45_057.jpg, 0, 1, 0, 30.19029
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_45_157.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_45_157.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_45_157.jpg, -0.08986139, 1, 0, 30.18827
C:\Users\talla\Desktop\Data\IMG\center_2024_07_02_15_28_45_261.jpg, C:\Users\talla\Desktop\Data\IMG\left_2024_07_02_15_28_45_261.jpg, C:\Users\talla\Desktop\Data\IMG\right_2024_07_02_15_28_45_261.jpg, 0, 1, 0, 30.19016
